index,Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
192,CUST1192,Customer_192,M,23,Mumbai,2020-07-11 00:00:00,2021-07-12 00:00:00,29483.0,7.0,user192@example.com,7157370163,India
193,CUST1193,Customer_193,F,18,Kolkata,2020-07-12 00:00:00,2021-07-13 00:00:00,34549.0,4.0,user193@example.com,1377849268,India
194,CUST1194,Customer_194,F,NaN,Chennai,2020-07-13 00:00:00,NaT,48117.0,8.0,user194@example.com,6562024779,India
195,CUST1195,Customer_195,F,NaN,Kolkata,2020-07-14 00:00:00,2021-07-15 00:00:00,13112.0,9.0,user195@example.com,1354271401,India
196,CUST1196,Customer_196,F,26,Kolkata,2020-07-15 00:00:00,2021-07-16 00:00:00,33735.0,5.0,user196@example.com,1928614806,India
197,CUST1197,Customer_197,F,66,NaN,2020-07-16 00:00:00,2021-07-17 00:00:00,3238.0,4.0,user197@example.com,7569867231,India
198,CUST1198,Customer_198,F,30,chennai,2020-07-17 00:00:00,2021-07-18 00:00:00,NaN,5.0,user198@example.com,1945650880,India
199,CUST1199,Customer_199,NaN,52,CHENNAI,2020-07-18 00:00:00,2021-07-19 00:00:00,19311.0,3.0,user199@example.com,3848504154,india
200,CUST1200,Customer_200,M,33,delhi,2020-07-19 00:00:00,NaT,23618.0,6.0,user200@example.com,7759708298,NaN
201,CUST1201,Customer_201,f,37,Hyderabad,2020-07-20 00:00:00,NaT,28320.0,5.0,user201@example.com,3825414834,NaN
202,CUST1202,Customer_202,M,20 years,Delhi,2020-07-21 00:00:00,2021-07-22 00:00:00,30085.0,NaN,user202@example.com,8855078180,India
203,CUST1203,Customer_203,M,NaN,Hyderabad,2020-07-22 00:00:00,2021-07-23 00:00:00,20435.0,1.0,user203@example.com,1157500211,India
204,CUST1204,Customer_204,M,35,NaN,2020-07-23 00:00:00,2021-07-24 00:00:00,16130.0,3.0,user204@example.com,9249851517,India
205,CUST1205,Customer_205,NaN,37,Kolkata,2020-07-24 00:00:00,2021-07-25 00:00:00,35814.0,10.0,user205@example.com,3009753546,India
206,NaN,Customer_206,M,67,Chennai,2020-07-25 00:00:00,2021-07-26 00:00:00,9290.0,8.0,user206@example.com,7205670217,India
207,CUST1207,Customer_207,M,36,Mumbai,2020-07-26 00:00:00,2021-07-27 00:00:00,45184.0,5.0,user207@example.com,8216265607,india
208,CUST1208,Customer_208,M,61,Hyderabad,2020-07-27 00:00:00,2021-07-28 00:00:00,45275.0,2.0,user208@example.com,8833873260,india
209,CUST1209,Customer_209,M,43,Kolkata,2020-07-28 00:00:00,NaT,41231.0,8.0,user209@example.com,6670911888,india
210,CUST1210,Customer_210,M,68,NaN,2020-07-29 00:00:00,2021-07-30 00:00:00,2879.0,6.0,user210@example.com,6958686995,India
211,NaN,Customer_211,F,46,DELHI,2020-07-30 00:00:00,2021-07-31 00:00:00,NaN,9.0,user211@example.com,3659635490,India
212,CUST1212,Customer_212,F,NaN,Mumbai,2020-07-31 00:00:00,2021-08-01 00:00:00,49321.0,NaN,user212@example.com,2261873562,India
213,NaN,Customer_213,NaN,49,Delhi,2020-08-01 00:00:00,2021-08-02 00:00:00,43677.0,4.0,user213@example.com,9502609162,NaN
214,CUST1214,Customer_214,F,NaN,Kolkata,2020-08-02 00:00:00,2021-08-03 00:00:00,7109.0,NaN,user214@example.com,1357463956,India
215,CUST1215,Customer_215,F,59,delhi,2020-08-03 00:00:00,2021-08-04 00:00:00,17415.0,1.0,user215@example.com,9688713123,India
216,CUST1216,Customer_216,M,51,Delhi,2020-08-04 00:00:00,2021-08-05 00:00:00,45231.0,5.0,user216@example.com,2001683035,india
217,CUST1217,Customer_217,M,43,NaN,2020-08-05 00:00:00,NaT,6235.0,1.0,user217@example.com,8185725427,India
218,CUST1218,Customer_218,M,35,hyderabad,2020-08-06 00:00:00,2021-08-07 00:00:00,29984.0,9.0,user218@example.com,5226393388,NaN
219,NaN,Customer_219,F,23,Delhi,2020-08-07 00:00:00,2021-08-08 00:00:00,30423.0,8.0,user219@example.com,3012470703,India
220,CUST1220,Customer_220,M,38,Chennai,2020-08-08 00:00:00,2021-08-09 00:00:00,9999999.0,NaN,user220@example.com,2865569835,India
221,CUST1221,Customer_221,M,61,Kolkata,2020-08-09 00:00:00,2021-08-10 00:00:00,12035.0,9.0,user221@example.com,1202477497,India
222,CUST1222,Customer_222,FEMALE,47,Delhi,2020-08-10 00:00:00,2021-08-11 00:00:00,NaN,8.0,user222@example.com,3084616656,India
223,CUST1223,Customer_223,M,57,kolkata,2020-08-11 00:00:00,2021-08-12 00:00:00,23050.0,NaN,user223@example.com,4399760199,India
224,CUST1224,Customer_224,M,30,Delhi,2020-08-12 00:00:00,2021-08-13 00:00:00,34431.0,5.0,user224@example.com,4714652717,India
225,CUST1225,Customer_225,f,58,KOLKATA,2020-08-13 00:00:00,2021-08-14 00:00:00,21956.0,9.0,user225@example.com,5669525589,India
226,CUST1226,Customer_226,F,60,KOLKATA,2020-08-14 00:00:00,2021-08-15 00:00:00,4681.0,4.0,user226@example.com,5073804290,India
227,NaN,Customer_227,F,53,Hyderabad,2020-08-15 00:00:00,2021-08-16 00:00:00,NaN,10.0,user227@example.com,7608259568,india
228,CUST1228,Customer_228,F,68,mumbai,2020-08-16 00:00:00,2021-08-17 00:00:00,2126.0,6.0,user228@example.com,7064753588,India
229,CUST1229,Customer_229,M,52,Mumbai,2020-08-17 00:00:00,2021-08-18 00:00:00,28295.0,NaN,user229@example.com,6537294496,India
230,CUST1230,Customer_230,M,25,kolkata,2020-08-18 00:00:00,2021-08-19 00:00:00,49743.0,6.0,user230@example.com,6794677867,India
231,CUST1231,Customer_231,M,NaN,delhi,2020-08-19 00:00:00,2021-08-20 00:00:00,11781.0,6.0,user231@example.com,4712903315,India
232,CUST1232,Customer_232,M,47,Kolkata,2020-08-20 00:00:00,2021-08-21 00:00:00,14140.0,8.0,user232@example.com,6614909213,India
233,CUST1233,Customer_233,F,23 years,Delhi,2020-08-21 00:00:00,2021-08-22 00:00:00,28096.0,4.0,user233@example.com,2881473433,India
234,CUST1234,Customer_234,F,59,Kolkata,2020-08-22 00:00:00,2021-08-23 00:00:00,33255.0,1.0,user234@example.com,6505288697,india
235,NaN,Customer_235,F,58,DELHI,2020-08-23 00:00:00,2021-08-24 00:00:00,32886.0,5.0,user235@example.com,2764738972,India
236,CUST1236,Customer_236,f,56,CHENNAI,2020-08-24 00:00:00,2021-08-25 00:00:00,11130.0,NaN,user236@example.com,5065214089,India
237,CUST1237,Customer_237,F,65,Delhi,2020-08-25 00:00:00,2021-08-26 00:00:00,31527.0,NaN,user237@example.com,8200885247,India
238,NaN,Customer_238,F,20,Hyderabad,2020-08-26 00:00:00,2021-08-27 00:00:00,NaN,2.0,user238@example.com,3741628710,india
239,CUST1239,Customer_239,F,31,MUMBAI,2020-08-27 00:00:00,2021-08-28 00:00:00,9920.0,5.0,user239@example.com,7690361675,NaN
240,CUST1240,Customer_240,male,40,Kolkata,2020-08-28 00:00:00,2021-08-29 00:00:00,6396.0,NaN,user240@example.com,5216760357,india
241,CUST1241,Customer_241,M,45,DELHI,2020-08-29 00:00:00,2021-08-30 00:00:00,NaN,8.0,user241@example.com,6790967820,india
242,CUST1242,Customer_242,M,39,hyderabad,2020-08-30 00:00:00,2021-08-31 00:00:00,25306.0,5.0,user242@example.com,3423239339,India
243,CUST1243,Customer_243,m,39,NaN,2020-08-31 00:00:00,2021-09-01 00:00:00,36695.0,5.0,user243@example.com,8456184336,India
244,CUST1244,Customer_244,M,63,Hyderabad,2020-09-01 00:00:00,2021-09-02 00:00:00,8800.0,4.0,user244@example.com,7692330368,India
245,CUST1245,Customer_245,F,43,Chennai,2020-09-02 00:00:00,2021-09-03 00:00:00,4594.0,9.0,user245@example.com,4411834791,India
246,CUST1246,Customer_246,F,NaN,Hyderabad,2020-09-03 00:00:00,2021-09-04 00:00:00,4030.0,6.0,user246@example.com,3260132694,india
247,CUST1247,Customer_247,F,19,Chennai,2020-09-04 00:00:00,2021-09-05 00:00:00,9592.0,NaN,user247@example.com,9213659629,india
248,CUST1248,Customer_248,F,32,Delhi,2020-09-05 00:00:00,2021-09-06 00:00:00,5122.0,9.0,user248@example.com,3791686785,India
249,CUST1249,Customer_249,m,26,Hyderabad,2020-09-06 00:00:00,2021-09-07 00:00:00,6366.0,6.0,user249@example.com,4170018475,India
250,CUST1250,Customer_250,F,69 years,Mumbai,2020-09-07 00:00:00,2021-09-08 00:00:00,39314.0,6.0,user250@example.com,3352191604,India
251,CUST1251,Customer_251,F,40,Delhi,2020-09-08 00:00:00,2021-09-09 00:00:00,7157.0,2.0,user251@example.com,3380190798,India
252,CUST1252,Customer_252,M,44,Chennai,2020-09-09 00:00:00,2021-09-10 00:00:00,48054.0,9.0,user252@example.com,6117633968,india
253,CUST1253,Customer_253,M,43,Hyderabad,2020-09-10 00:00:00,2021-09-11 00:00:00,11780.0,2.0,user253@example.com,1467869776,India
254,CUST1254,Customer_254,M,51,Chennai,2020-09-11 00:00:00,2021-09-12 00:00:00,24227.0,6.0,user254@example.com,5828645890,India
255,CUST1255,Customer_255,M,26,hyderabad,2020-09-12 00:00:00,2021-09-13 00:00:00,49340.0,8.0,user255@example.com,947910303,India
256,CUST1256,Customer_256,M,43,Mumbai,2020-09-13 00:00:00,2021-09-14 00:00:00,12260.0,NaN,user256@example.com,1820103052,India
257,CUST1257,Customer_257,M,33,Mumbai,2020-09-14 00:00:00,2021-09-15 00:00:00,NaN,3.0,user257@example.com,8444099238,NaN
258,CUST1258,Customer_258,FEMALE,68,Delhi,2020-09-15 00:00:00,NaT,39083.0,9.0,user258@example.com,9657061432,India
259,CUST1259,Customer_259,F,54,Mumbai,2020-09-16 00:00:00,2021-09-17 00:00:00,14506.0,4.0,user259@example.com,4595725261,India
260,CUST1260,Customer_260,M,36,Delhi,2020-09-17 00:00:00,2021-09-18 00:00:00,10378.0,4.0,user260@example.com,2853241200,India
261,CUST1261,Customer_261,M,42 years,Delhi,2020-09-18 00:00:00,2021-09-19 00:00:00,32203.0,8.0,user261@example.com,7457639292,india
262,NaN,Customer_262,F,64,Kolkata,2020-09-19 00:00:00,2021-09-20 00:00:00,29247.0,4.0,user262@example.com,9961778390,India
263,CUST1263,Customer_263,M,30 years,Chennai,2020-09-20 00:00:00,2021-09-21 00:00:00,35468.0,3.0,user263@example.com,2355877606,India
264,CUST1264,Customer_264,NaN,23,Mumbai,2020-09-21 00:00:00,2021-09-22 00:00:00,19466.0,3.0,user264@example.com,4173030184,NaN
265,CUST1265,Customer_265,M,52,Kolkata,2020-09-22 00:00:00,2021-09-23 00:00:00,NaN,9.0,user265@example.com,8064910670,india
266,NaN,Customer_266,F,NaN,Mumbai,2020-09-23 00:00:00,2021-09-24 00:00:00,19976.0,8.0,user266@example.com,3109343334,India
267,CUST1267,Customer_267,FEMALE,46,Hyderabad,2020-09-24 00:00:00,2021-09-25 00:00:00,4622.0,6.0,user267@example.com,3466881142,India
268,NaN,Customer_268,M,48,Chennai,2020-09-25 00:00:00,2021-09-26 00:00:00,16169.0,4.0,user268@example.com,9872875076,India
269,CUST1269,Customer_269,F,37,Hyderabad,2020-09-26 00:00:00,2021-09-27 00:00:00,49537.0,5.0,user269@example.com,4404667883,India
270,CUST1270,Customer_270,female,68,kolkata,2020-09-27 00:00:00,2021-09-28 00:00:00,47352.0,10.0,user270@example.com,2125713509,india
271,CUST1271,Customer_271,M,31,KOLKATA,2020-09-28 00:00:00,2021-09-29 00:00:00,39031.0,7.0,user271@example.com,5217942240,NaN
272,CUST1272,Customer_272,F,22,delhi,2020-09-29 00:00:00,2021-09-30 00:00:00,39330.0,3.0,user272@example.com,3099038590,india
273,CUST1273,Customer_273,F,28,Kolkata,2020-09-30 00:00:00,2021-10-01 00:00:00,46662.0,4.0,user273@example.com,6903787875,india
274,CUST1274,Customer_274,F,39,NaN,2020-10-01 00:00:00,2021-10-02 00:00:00,46380.0,3.0,user274@example.com,6793289565,india
275,CUST1275,Customer_275,NaN,23,Hyderabad,2020-10-02 00:00:00,2021-10-03 00:00:00,20326.0,5.0,user275@example.com,4544684328,India
276,CUST1276,Customer_276,NaN,56,delhi,2020-10-03 00:00:00,2021-10-04 00:00:00,18849.0,7.0,user276@example.com,8442885359,India
277,CUST1277,Customer_277,F,39,Kolkata,2020-10-04 00:00:00,2021-10-05 00:00:00,14232.0,6.0,user277@example.com,7195935012,India
278,CUST1278,Customer_278,M,53,mumbai,2020-10-05 00:00:00,2021-10-06 00:00:00,10044.0,NaN,user278@example.com,3516672743,India
279,NaN,Customer_279,M,65,Hyderabad,2020-10-06 00:00:00,2021-10-07 00:00:00,NaN,4.0,user279@example.com,4871202370,India
280,CUST1280,Customer_280,M,50,Chennai,2020-10-07 00:00:00,NaT,45665.0,2.0,user280@example.com,1519684972,India
281,CUST1281,Customer_281,M,NaN,NaN,2020-10-08 00:00:00,2021-10-09 00:00:00,3871.0,8.0,user281@example.com,3838497507,India
282,CUST1282,Customer_282,M,54,Chennai,2020-10-09 00:00:00,2021-10-10 00:00:00,43664.0,8.0,user282@example.com,5016449292,India
283,CUST1283,Customer_283,M,61,KOLKATA,2020-10-10 00:00:00,NaT,30870.0,10.0,user283@example.com,2782490495,India
284,CUST1284,Customer_284,M,44,Kolkata,2020-10-11 00:00:00,2021-10-12 00:00:00,6444.0,5.0,user284@example.com,6401343140,India
285,CUST1285,Customer_285,female,62 years,Delhi,2020-10-12 00:00:00,2021-10-13 00:00:00,NaN,3.0,user285@example.com,8616978685,India
286,CUST1286,Customer_286,M,38,Delhi,2020-10-13 00:00:00,NaT,24584.0,2.0,user286@example.com,6117665665,India
287,CUST1287,Customer_287,M,33,NaN,2020-10-14 00:00:00,2021-10-15 00:00:00,1427.0,9.0,user287@example.com,6712987229,NaN
288,CUST1288,Customer_288,M,62,Delhi,2020-10-15 00:00:00,2021-10-16 00:00:00,6057.0,1.0,user288@example.com,2919657182,India
289,NaN,Customer_289,FEMALE,18,KOLKATA,2020-10-16 00:00:00,2021-10-17 00:00:00,NaN,7.0,user289@example.com,9418784363,India
290,CUST1290,Customer_290,F,33,NaN,2020-10-17 00:00:00,2021-10-18 00:00:00,42541.0,8.0,user290@example.com,4195752379,India
291,CUST1291,Customer_291,NaN,25,Chennai,2020-10-18 00:00:00,2021-10-19 00:00:00,NaN,10.0,user291@example.com,4825333185,India
292,CUST1292,Customer_292,female,27 years,Mumbai,2020-10-19 00:00:00,NaT,29651.0,2.0,user292@example.com,2777809461,India
293,CUST1293,Customer_293,F,28,Chennai,2020-10-20 00:00:00,2021-10-21 00:00:00,2352.0,4.0,user293@example.com,2784590171,India
294,NaN,Customer_294,M,69,KOLKATA,2020-10-21 00:00:00,2021-10-22 00:00:00,10528.0,6.0,user294@example.com,3789316124,NaN
295,CUST1295,Customer_295,M,44,Mumbai,2020-10-22 00:00:00,2021-10-23 00:00:00,38498.0,6.0,user295@example.com,8836412940,India
296,CUST1296,Customer_296,M,66,delhi,2020-10-23 00:00:00,NaT,26665.0,7.0,user296@example.com,1776789127,India
297,CUST1297,Customer_297,F,53,Kolkata,2020-10-24 00:00:00,2021-10-25 00:00:00,NaN,7.0,user297@example.com,4315374690,India
298,CUST1298,Customer_298,F,22,delhi,2020-10-25 00:00:00,2021-10-26 00:00:00,27548.0,4.0,user298@example.com,9412847403,India
299,CUST1299,Customer_299,F,69,Delhi,2020-10-26 00:00:00,2021-10-27 00:00:00,24939.0,NaN,user299@example.com,8843113829,NaN
300,CUST1300,Customer_300,M,NaN,Hyderabad,2020-10-27 00:00:00,2021-10-28 00:00:00,44001.0,3.0,user300@example.com,5405297182,india
301,CUST1301,Customer_301,m,27,Kolkata,2020-10-28 00:00:00,2021-10-29 00:00:00,25919.0,7.0,user301@example.com,4291418651,India
302,CUST1302,Customer_302,M,35,Chennai,2020-10-29 00:00:00,2021-10-30 00:00:00,NaN,2.0,user302@example.com,2194750662,India
303,CUST1303,Customer_303,M,54 years,Chennai,2020-10-30 00:00:00,2021-10-31 00:00:00,47186.0,2.0,user303@example.com,7110006109,NaN
304,CUST1304,Customer_304,male,30,NaN,2020-10-31 00:00:00,2021-11-01 00:00:00,19057.0,9.0,user304@example.com,5440991005,India
305,CUST1305,Customer_305,M,50,Chennai,2020-11-01 00:00:00,2021-11-02 00:00:00,NaN,1.0,user305@example.com,7567649313,India
306,CUST1306,Customer_306,M,31,Mumbai,2020-11-02 00:00:00,2021-11-03 00:00:00,13872.0,4.0,user306@example.com,7804400608,India
307,CUST1307,Customer_307,F,40,NaN,2020-11-03 00:00:00,2021-11-04 00:00:00,NaN,1.0,user307@example.com,6148362828,India
308,CUST1308,Customer_308,NaN,23,Delhi,2020-11-04 00:00:00,NaT,1720.0,9.0,user308@example.com,6404079509,india
309,CUST1309,Customer_309,M,23,mumbai,2020-11-05 00:00:00,NaT,31442.0,8.0,user309@example.com,1726554455,India
310,CUST1310,Customer_310,F,59,hyderabad,2020-11-06 00:00:00,2021-11-07 00:00:00,5190.0,NaN,user310@example.com,5911011270,india
311,CUST1311,Customer_311,male,34,KOLKATA,2020-11-07 00:00:00,2021-11-08 00:00:00,1469.0,8.0,user311@example.com,1997673817,India
312,CUST1312,Customer_312,F,36,Mumbai,2020-11-08 00:00:00,2021-11-09 00:00:00,27423.0,7.0,user312@example.com,2097900417,india
313,CUST1313,Customer_313,NaN,55,hyderabad,2020-11-09 00:00:00,2021-11-10 00:00:00,NaN,1.0,user313@example.com,5853304715,India
314,NaN,Customer_314,M,NaN,Delhi,2020-11-10 00:00:00,2021-11-11 00:00:00,29603.0,NaN,user314@example.com,9573566683,India
315,CUST1315,Customer_315,NaN,58 years,delhi,2020-11-11 00:00:00,2021-11-12 00:00:00,29572.0,2.0,user315@example.com,7216493561,NaN
316,CUST1316,Customer_316,F,25,Mumbai,2020-11-12 00:00:00,2021-11-13 00:00:00,17220.0,5.0,user316@example.com,2231531101,India
317,CUST1317,Customer_317,M,54,Kolkata,2020-11-13 00:00:00,2021-11-14 00:00:00,NaN,7.0,user317@example.com,6667329357,india
318,CUST1318,Customer_318,M,50,NaN,2020-11-14 00:00:00,2021-11-15 00:00:00,19836.0,NaN,user318@example.com,1294480918,India
319,CUST1319,Customer_319,M,26,Hyderabad,2020-11-15 00:00:00,2021-11-16 00:00:00,39082.0,7.0,user319@example.com,5455385842,India
320,CUST1320,Customer_320,M,33,Chennai,2020-11-16 00:00:00,2021-11-17 00:00:00,31547.0,10.0,user320@example.com,7894928871,india
321,CUST1321,Customer_321,M,46,Mumbai,2020-11-17 00:00:00,2021-11-18 00:00:00,40494.0,10.0,user321@example.com,5937151491,India
322,CUST1322,Customer_322,m,24,Kolkata,2020-11-18 00:00:00,2021-11-19 00:00:00,23193.0,4.0,user322@example.com,4166091771,India
323,CUST1323,Customer_323,F,58,NaN,2020-11-19 00:00:00,2021-11-20 00:00:00,22909.0,9.0,user323@example.com,8363618478,india
324,CUST1324,Customer_324,F,54,Kolkata,2020-11-20 00:00:00,2021-11-21 00:00:00,48210.0,9.0,user324@example.com,1740231637,India
325,CUST1325,Customer_325,female,50,NaN,2020-11-21 00:00:00,2021-11-22 00:00:00,44058.0,4.0,user325@example.com,6840892873,India
326,CUST1326,Customer_326,F,40,CHENNAI,2020-11-22 00:00:00,2021-11-23 00:00:00,1378.0,10.0,user326@example.com,6722015820,NaN
327,CUST1327,Customer_327,NaN,22,mumbai,2020-11-23 00:00:00,2021-11-24 00:00:00,27093.0,6.0,user327@example.com,7540072336,india
328,CUST1328,Customer_328,F,63,mumbai,2020-11-24 00:00:00,2021-11-25 00:00:00,25760.0,NaN,user328@example.com,3637245956,India
329,CUST1329,Customer_329,F,55,Kolkata,2020-11-25 00:00:00,2021-11-26 00:00:00,48417.0,5.0,user329@example.com,9959497132,NaN
330,CUST1330,Customer_330,M,27,Mumbai,2020-11-26 00:00:00,2021-11-27 00:00:00,31205.0,1.0,user330@example.com,8125586454,India
331,CUST1331,Customer_331,m,54,NaN,2020-11-27 00:00:00,2021-11-28 00:00:00,NaN,6.0,user331@example.com,2002212291,india
332,CUST1332,Customer_332,M,33 years,HYDERABAD,2020-11-28 00:00:00,2021-11-29 00:00:00,1093.0,1.0,user332@example.com,3961592230,India
333,CUST1333,Customer_333,F,47,MUMBAI,2020-11-29 00:00:00,2021-11-30 00:00:00,6116.0,10.0,user333@example.com,3553052803,India
334,CUST1334,Customer_334,F,46,CHENNAI,2020-11-30 00:00:00,2021-12-01 00:00:00,8761.0,1.0,user334@example.com,5067565836,India
335,CUST1335,Customer_335,F,69,Mumbai,2020-12-01 00:00:00,2021-12-02 00:00:00,3692.0,8.0,user335@example.com,8779825038,india
336,CUST1336,Customer_336,F,NaN,Hyderabad,2020-12-02 00:00:00,2021-12-03 00:00:00,20503.0,3.0,user336@example.com,3670221767,India
337,CUST1337,Customer_337,M,19,Mumbai,2020-12-03 00:00:00,2021-12-04 00:00:00,1814.0,9.0,user337@example.com,6414546706,India
338,CUST1338,Customer_338,M,18,mumbai,2020-12-04 00:00:00,2021-12-05 00:00:00,27745.0,7.0,user338@example.com,7396069374,India
339,CUST1339,Customer_339,M,38,KOLKATA,2020-12-05 00:00:00,2021-12-06 00:00:00,16861.0,2.0,user339@example.com,9381530772,NaN
340,NaN,Customer_340,M,44,Chennai,2020-12-06 00:00:00,2021-12-07 00:00:00,25812.0,10.0,user340@example.com,5143406307,India
341,CUST1341,Customer_341,M,NaN,delhi,2020-12-07 00:00:00,NaT,45033.0,4.0,user341@example.com,1208657603,India
342,CUST1342,Customer_342,m,57,Hyderabad,2020-12-08 00:00:00,2021-12-09 00:00:00,6269.0,6.0,user342@example.com,5303342859,NaN
343,CUST1343,Customer_343,M,NaN,DELHI,2020-12-09 00:00:00,2021-12-10 00:00:00,21827.0,8.0,user343@example.com,2140974891,NaN
344,CUST1344,Customer_344,F,24,Hyderabad,2020-12-10 00:00:00,2021-12-11 00:00:00,33222.0,5.0,user344@example.com,5720250699,India
345,CUST1345,Customer_345,M,52,Mumbai,2020-12-11 00:00:00,2021-12-12 00:00:00,NaN,7.0,user345@example.com,5184342564,India
346,CUST1346,Customer_346,F,49,Chennai,2020-12-12 00:00:00,NaT,NaN,10.0,user346@example.com,8619758301,NaN
347,CUST1347,Customer_347,M,59,Chennai,2020-12-13 00:00:00,2021-12-14 00:00:00,21840.0,6.0,user347@example.com,8513179129,india
348,CUST1348,Customer_348,F,53,Delhi,2020-12-14 00:00:00,2021-12-15 00:00:00,42891.0,9.0,user348@example.com,5173819089,India
349,CUST1349,Customer_349,f,67,KOLKATA,2020-12-15 00:00:00,2021-12-16 00:00:00,37538.0,9.0,user349@example.com,3329144819,NaN
350,CUST1350,Customer_350,M,29,HYDERABAD,2020-12-16 00:00:00,2021-12-17 00:00:00,44876.0,8.0,user350@example.com,6003703646,india
351,CUST1351,Customer_351,F,56,Hyderabad,2020-12-17 00:00:00,2021-12-18 00:00:00,38033.0,7.0,user351@example.com,6189177396,India
352,CUST1352,Customer_352,F,60,Mumbai,2020-12-18 00:00:00,2021-12-19 00:00:00,17814.0,1.0,user352@example.com,3309947732,india
353,CUST1353,Customer_353,NaN,34,Chennai,2020-12-19 00:00:00,2021-12-20 00:00:00,32825.0,1.0,user353@example.com,995043170,india
354,CUST1354,Customer_354,F,37 years,chennai,2020-12-20 00:00:00,NaT,38541.0,5.0,user354@example.com,3253578914,India
355,CUST1355,Customer_355,F,23,NaN,2020-12-21 00:00:00,2021-12-22 00:00:00,31861.0,4.0,user355@example.com,6850956376,India
356,CUST1356,Customer_356,M,22,Kolkata,2020-12-22 00:00:00,2021-12-23 00:00:00,11308.0,3.0,user356@example.com,9826562387,India
357,CUST1357,Customer_357,M,55,Chennai,2020-12-23 00:00:00,2021-12-24 00:00:00,11246.0,7.0,user357@example.com,4104012309,India
